exp	acc	target	biosample	synonyms	biorep	techrep	read	read_length	run_type	read_count	url	md5sum	controls
ENCSR351SWL	ENCFF903GZI	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	5288885	https://encode-public.s3.amazonaws.com/2021/04/30/02018dff-bf1a-4b43-bd4c-0a966e944951/ENCFF903GZI.fastq.gz	04c059fe70de9989e13f3686b9be6963	ENCSR968XKG
ENCSR351SWL	ENCFF024AMO	CTCF	dorsolateral prefrontal cortex		2	2_1	1	76	single-ended	5772270	https://encode-public.s3.amazonaws.com/2022/05/11/1ce81685-e05e-43ed-83f9-8d8085567430/ENCFF024AMO.fastq.gz	e4b420fabe839613be7b648240a77ea5	ENCSR968XKG
ENCSR351SWL	ENCFF340ZML	CTCF	dorsolateral prefrontal cortex		2	2_1	1	76	single-ended	5803905	https://encode-public.s3.amazonaws.com/2022/05/11/fb4d0cfd-dd6f-4ad9-843b-e1efa412aac8/ENCFF340ZML.fastq.gz	cd958d4eb58a10c2b1c3ad57e9c35527	ENCSR968XKG
ENCSR351SWL	ENCFF413ROW	CTCF	dorsolateral prefrontal cortex		2	2_1	1	76	single-ended	5666694	https://encode-public.s3.amazonaws.com/2022/05/11/7b5723c5-67ac-479b-af93-7c96f96b0680/ENCFF413ROW.fastq.gz	5a3c371e504bf9bd6adb30466ba1403c	ENCSR968XKG
ENCSR351SWL	ENCFF792KFN	CTCF	dorsolateral prefrontal cortex		2	2_1	1	76	single-ended	5761667	https://encode-public.s3.amazonaws.com/2022/05/11/b87b4994-aece-4448-93dd-40a7c7aed3b0/ENCFF792KFN.fastq.gz	848bcdc9081ad42ca58da41b8a702c7d	ENCSR968XKG
ENCSR351SWL	ENCFF229PHS	CTCF	dorsolateral prefrontal cortex		2	2_2	1	76	single-ended	6301520	https://encode-public.s3.amazonaws.com/2022/05/11/ab2f4088-1647-44ff-a93b-bc20c2b04238/ENCFF229PHS.fastq.gz	12e9ebd9cd57aae016d8a68b71cc1fc5	ENCSR968XKG
ENCSR351SWL	ENCFF982FDD	CTCF	dorsolateral prefrontal cortex		2	2_2	1	76	single-ended	6400303	https://encode-public.s3.amazonaws.com/2022/05/11/d9d217e4-8a3d-41bf-9fb6-e18539cb90bc/ENCFF982FDD.fastq.gz	3c4b023478724285a30e83dde87a090f	ENCSR968XKG
ENCSR351SWL	ENCFF225HPO	CTCF	dorsolateral prefrontal cortex		2	2_2	1	76	single-ended	6451119	https://encode-public.s3.amazonaws.com/2022/05/11/c6e61849-0c60-49c0-8b23-959b63ab60ab/ENCFF225HPO.fastq.gz	6f3918cba57670be9402fd54558698b9	ENCSR968XKG
ENCSR351SWL	ENCFF947FUL	CTCF	dorsolateral prefrontal cortex		2	2_2	1	76	single-ended	6423245	https://encode-public.s3.amazonaws.com/2022/05/11/58d65e42-0ee5-45aa-97f0-4e0b8dd0adcf/ENCFF947FUL.fastq.gz	618b263491808695223283798960b9ed	ENCSR968XKG
ENCSR755WXO	ENCFF817MWV	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	4807495	https://encode-public.s3.amazonaws.com/2021/04/30/98525d07-8205-4b7a-b559-a72b1ec8420a/ENCFF817MWV.fastq.gz	f37073f615568233d32f39b42bc16ff7	ENCSR846OTK
ENCSR755WXO	ENCFF513PWG	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	4720094	https://encode-public.s3.amazonaws.com/2021/04/30/de87923b-0554-42b0-9b04-8001ddc25c0f/ENCFF513PWG.fastq.gz	e1dc6f339fb01b16890c7bb4e85fe4d3	ENCSR846OTK
ENCSR755WXO	ENCFF206WWO	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	4735088	https://encode-public.s3.amazonaws.com/2021/04/30/21478baa-2723-4b8b-987e-54536f8c8cd5/ENCFF206WWO.fastq.gz	0b29c508b650dce8501459ee4120928a	ENCSR846OTK
ENCSR755WXO	ENCFF449NLG	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	4652585	https://encode-public.s3.amazonaws.com/2021/04/30/a9a4af00-def5-4cd5-9c18-f4645740ddfa/ENCFF449NLG.fastq.gz	f64d332493df90e2f386c6607e428324	ENCSR846OTK
ENCSR755WXO	ENCFF126KRL	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	4648766	https://encode-public.s3.amazonaws.com/2021/04/30/e589e5e9-9618-454a-a6cd-176a03feeefe/ENCFF126KRL.fastq.gz	dd95861f388faed18eed41d160765a92	ENCSR846OTK
ENCSR755WXO	ENCFF571UPX	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	4634452	https://encode-public.s3.amazonaws.com/2021/04/30/d485bc1c-4607-41c8-be5e-681dde1e5edb/ENCFF571UPX.fastq.gz	b8cbe87899e29c101fed5ff5de5bb6d7	ENCSR846OTK
ENCSR755WXO	ENCFF408IRT	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	4672512	https://encode-public.s3.amazonaws.com/2021/04/30/f2d32f82-e8e8-4552-819f-42444e721358/ENCFF408IRT.fastq.gz	0701af7f90a51c518cb57814204bcd5e	ENCSR846OTK
ENCSR755WXO	ENCFF091OHD	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	4628445	https://encode-public.s3.amazonaws.com/2021/04/30/49da7580-9cca-4be9-a3ef-56c12b417666/ENCFF091OHD.fastq.gz	f7eade3d2a824d33cca017503f6ef6dc	ENCSR846OTK
ENCSR266CJT	ENCFF483NTZ	CTCF	spleen		1	1_1	1	76	single-ended	5958325	https://encode-public.s3.amazonaws.com/2021/01/28/de1b37f8-3b7e-480a-94a9-7f35787fe10a/ENCFF483NTZ.fastq.gz	a334081dd21d06dbc62c2eacab8fd380	ENCSR955OYW
ENCSR266CJT	ENCFF938AYU	CTCF	spleen		1	1_2	1	76	single-ended	5476892	https://encode-public.s3.amazonaws.com/2021/01/28/b30ef160-1d9c-45ea-a2ea-33b4dc581428/ENCFF938AYU.fastq.gz	7603181bf3c5746d2a6757b9207eac6a	ENCSR955OYW
ENCSR266CJT	ENCFF890IDN	CTCF	spleen		1	1_2	1	76	single-ended	5498781	https://encode-public.s3.amazonaws.com/2021/01/28/0bbb5cba-ea1d-4de3-b2d8-42f2486e244d/ENCFF890IDN.fastq.gz	751cd7d63dfa11eedcb8e64139a48982	ENCSR955OYW
ENCSR266CJT	ENCFF893AMA	CTCF	spleen		1	1_1	1	76	single-ended	5964255	https://encode-public.s3.amazonaws.com/2021/01/28/38cbb6c1-1de8-443b-97e2-848f79b6cf99/ENCFF893AMA.fastq.gz	147fe0d0ceaa9d1ed32acaaeb3147826	ENCSR955OYW
ENCSR266CJT	ENCFF900OLB	CTCF	spleen		1	1_1	1	76	single-ended	6068337	https://encode-public.s3.amazonaws.com/2021/01/28/b97d7af2-3c46-4fe0-a888-61758773a494/ENCFF900OLB.fastq.gz	3d11fc73eed153ac417f41495e387259	ENCSR955OYW
ENCSR266CJT	ENCFF755ACY	CTCF	spleen		1	1_2	1	76	single-ended	5556763	https://encode-public.s3.amazonaws.com/2021/01/28/ab2fff7b-41d2-4609-b274-42d64cd0e266/ENCFF755ACY.fastq.gz	5eb747dde6f55bb6f46e0b3edfbc1bb9	ENCSR955OYW
ENCSR266CJT	ENCFF705QUF	CTCF	spleen		1	1_1	1	76	single-ended	5974120	https://encode-public.s3.amazonaws.com/2021/01/28/4cee6991-c205-4452-9454-fc4075eda1d5/ENCFF705QUF.fastq.gz	6093f2d2ce684841bc49558a40621b70	ENCSR955OYW
ENCSR266CJT	ENCFF324TLY	CTCF	spleen		1	1_2	1	76	single-ended	5506550	https://encode-public.s3.amazonaws.com/2021/01/28/43771ec0-4600-48fb-8d0c-819074e47281/ENCFF324TLY.fastq.gz	6be3ac5d341b66571cf73ce7457255a6	ENCSR955OYW
ENCSR188XCX	ENCFF693IUG	CTCF	adrenal gland	glandula suprarenalis,glandula adrenalis	1	1_1	1	76	single-ended	7978906	https://encode-public.s3.amazonaws.com/2021/01/28/7fc41893-c95a-4e9e-8d17-a8648d6376a3/ENCFF693IUG.fastq.gz	8336f9a6c36e250be35277378b221a7f	ENCSR071ILJ
ENCSR188XCX	ENCFF008WGT	CTCF	adrenal gland	glandula suprarenalis,glandula adrenalis	1	1_1	1	76	single-ended	7914359	https://encode-public.s3.amazonaws.com/2021/01/28/1750952e-9b8a-4833-913e-a5022b084780/ENCFF008WGT.fastq.gz	6bab42674f4b14fc030d0268311dd5ba	ENCSR071ILJ
ENCSR188XCX	ENCFF777YCM	CTCF	adrenal gland	glandula suprarenalis,glandula adrenalis	1	1_1	1	76	single-ended	7772095	https://encode-public.s3.amazonaws.com/2021/01/28/1ca55de0-7fd8-489f-9c3f-02ca346d5cf5/ENCFF777YCM.fastq.gz	f4e060a6b53a2037e63cf467e45f067e	ENCSR071ILJ
ENCSR188XCX	ENCFF732SKT	CTCF	adrenal gland	glandula suprarenalis,glandula adrenalis	1	1_1	1	76	single-ended	7874172	https://encode-public.s3.amazonaws.com/2021/01/28/0ff1cd60-1704-48d2-bd97-7b9a387da533/ENCFF732SKT.fastq.gz	0ab3da160038d205b911871d3cba8c1f	ENCSR071ILJ
ENCSR188XCX	ENCFF828WRM	CTCF	adrenal gland	glandula suprarenalis,glandula adrenalis	1	1_2	1	76	single-ended	5022836	https://encode-public.s3.amazonaws.com/2021/01/28/9269f398-ebed-43d6-91dc-4532e417fedd/ENCFF828WRM.fastq.gz	3a2c23f7e66f9ae7c731d1b1f326651b	ENCSR071ILJ
ENCSR188XCX	ENCFF135WFL	CTCF	adrenal gland	glandula suprarenalis,glandula adrenalis	2	2_2	1	76	single-ended	5968343	https://encode-public.s3.amazonaws.com/2021/01/28/7c9b5090-4385-4382-9151-5bc957814e87/ENCFF135WFL.fastq.gz	62b0c0db65ce9c8242f64aeec47379e7	ENCSR071ILJ
ENCSR188XCX	ENCFF617PAS	CTCF	adrenal gland	glandula suprarenalis,glandula adrenalis	2	2_1	1	76	single-ended	5532904	https://encode-public.s3.amazonaws.com/2021/01/28/1da75f0d-33c5-4792-ba1f-6387cf8736df/ENCFF617PAS.fastq.gz	bcc46d0595d718b3c46c1234752ef0ba	ENCSR071ILJ
ENCSR188XCX	ENCFF412ZOJ	CTCF	adrenal gland	glandula suprarenalis,glandula adrenalis	2	2_2	1	76	single-ended	5984490	https://encode-public.s3.amazonaws.com/2021/01/28/d963a4b7-3f1a-4ce4-8283-eec52bb6234e/ENCFF412ZOJ.fastq.gz	87c9170b3d9cb7663ff6538c277d3cda	ENCSR071ILJ
ENCSR188XCX	ENCFF268ONM	CTCF	adrenal gland	glandula suprarenalis,glandula adrenalis	2	2_1	1	76	single-ended	5407594	https://encode-public.s3.amazonaws.com/2021/01/28/a1cb04c4-6846-46e8-8ec2-010147b7cea7/ENCFF268ONM.fastq.gz	21e899dd4018d09628b679a48dfb1f8f	ENCSR071ILJ
ENCSR188XCX	ENCFF659ETN	CTCF	adrenal gland	glandula suprarenalis,glandula adrenalis	2	2_1	1	76	single-ended	5439688	https://encode-public.s3.amazonaws.com/2021/01/28/529f90d6-c7eb-46af-be43-3091dff45238/ENCFF659ETN.fastq.gz	2d439d5542441896e0e880dac7065057	ENCSR071ILJ
ENCSR188XCX	ENCFF522VSA	CTCF	adrenal gland	glandula suprarenalis,glandula adrenalis	2	2_1	1	76	single-ended	5502018	https://encode-public.s3.amazonaws.com/2021/01/28/f967762d-9010-4065-8809-43aea63d19a5/ENCFF522VSA.fastq.gz	f117373e05d7610e840a41501858bba6	ENCSR071ILJ
ENCSR188XCX	ENCFF213BHS	CTCF	adrenal gland	glandula suprarenalis,glandula adrenalis	1	1_2	1	76	single-ended	4978096	https://encode-public.s3.amazonaws.com/2021/01/28/475adeb2-8cbf-4d99-a090-ec3e63888e67/ENCFF213BHS.fastq.gz	5d31b3a1784ea19ceee44c27d3e071c8	ENCSR071ILJ
ENCSR188XCX	ENCFF551AIX	CTCF	adrenal gland	glandula suprarenalis,glandula adrenalis	1	1_2	1	76	single-ended	5002461	https://encode-public.s3.amazonaws.com/2021/01/28/800ee8ce-58b4-47a1-b01e-5fabe65ea2ff/ENCFF551AIX.fastq.gz	697f5349fab22e5642c83dbc4c4c0097	ENCSR071ILJ
ENCSR188XCX	ENCFF802QNH	CTCF	adrenal gland	glandula suprarenalis,glandula adrenalis	1	1_2	1	76	single-ended	5006911	https://encode-public.s3.amazonaws.com/2021/01/28/ef83c5c6-b27d-42a9-b46d-14341641f29e/ENCFF802QNH.fastq.gz	7db99cfc1d7f00968d1bc4f9f5ceb346	ENCSR071ILJ
ENCSR188XCX	ENCFF153YQM	CTCF	adrenal gland	glandula suprarenalis,glandula adrenalis	2	2_2	1	76	single-ended	5897492	https://encode-public.s3.amazonaws.com/2021/01/28/a34c0cfa-cf8f-48a2-8fef-ebe20adcd505/ENCFF153YQM.fastq.gz	3096a71fee30036b6590e52dab4a1703	ENCSR071ILJ
ENCSR188XCX	ENCFF883LGC	CTCF	adrenal gland	glandula suprarenalis,glandula adrenalis	2	2_2	1	76	single-ended	5934158	https://encode-public.s3.amazonaws.com/2021/01/28/6c61b2aa-a555-41ee-b293-ed0bbba742f7/ENCFF883LGC.fastq.gz	e5dc3502b93c91143ca690eb1e18c4b3	ENCSR071ILJ
ENCSR680WMF	ENCFF881EEK	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	6673285	https://encode-public.s3.amazonaws.com/2021/01/28/1ed82a3a-f6eb-48e7-9739-e16fc85e5ef3/ENCFF881EEK.fastq.gz	aee98f3b72afe57db1f9bf2b897da383	ENCSR638CSE
ENCSR680WMF	ENCFF133YFB	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	6387887	https://encode-public.s3.amazonaws.com/2021/01/28/e85b668a-3456-4734-a2e9-e1ff55540638/ENCFF133YFB.fastq.gz	d42b7498689a8741aea1d2d4bdba5a9e	ENCSR638CSE
ENCSR680WMF	ENCFF936RXW	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	6479525	https://encode-public.s3.amazonaws.com/2021/01/28/c6349dc3-fc6b-4e69-b010-d31d55d9dd46/ENCFF936RXW.fastq.gz	e2635212c060833f4cb00463ddaec663	ENCSR638CSE
ENCSR680WMF	ENCFF762ZFU	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	6444390	https://encode-public.s3.amazonaws.com/2021/01/28/ed059b6f-e5cf-4643-bb40-1850b0eb3a2f/ENCFF762ZFU.fastq.gz	7cd396d6dc26e965d5698bb58449514f	ENCSR638CSE
ENCSR680WMF	ENCFF359PVW	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	5445577	https://encode-public.s3.amazonaws.com/2021/01/28/e4f4864e-10e2-4bde-9d92-17e66e8b2384/ENCFF359PVW.fastq.gz	5d888fb1304aff62ecb6430c2c71c634	ENCSR638CSE
ENCSR680WMF	ENCFF312JAQ	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	5381924	https://encode-public.s3.amazonaws.com/2021/01/28/b398b9a7-50ea-43fc-a997-632ad1c12f5e/ENCFF312JAQ.fastq.gz	6c6939178042c53f416dc3805e6976e3	ENCSR638CSE
ENCSR680WMF	ENCFF744MMY	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	5447302	https://encode-public.s3.amazonaws.com/2021/01/28/d4d450cf-86c3-4b1f-8bb8-a6c9d9949b74/ENCFF744MMY.fastq.gz	f4cd3b3ccbb365986af715396173ef7d	ENCSR638CSE
ENCSR680WMF	ENCFF184RGW	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	5358843	https://encode-public.s3.amazonaws.com/2021/01/28/330b3781-a970-4790-93df-66fbbcb7c767/ENCFF184RGW.fastq.gz	3f3b32561c34f4c38ecd62cdcb597a28	ENCSR638CSE
ENCSR270KFY	ENCFF371LHZ	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	5789883	https://encode-public.s3.amazonaws.com/2021/01/28/cf1abc11-6076-4804-805b-4cc09c0402af/ENCFF371LHZ.fastq.gz	9b3a4a9f2d059bcd679e6d69ca403e57	ENCSR096QCF
ENCSR270KFY	ENCFF751QMX	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	5730205	https://encode-public.s3.amazonaws.com/2021/01/28/043a3087-9a82-44a0-89f2-b6b97dee1e38/ENCFF751QMX.fastq.gz	3fc2e7b38a238c7a48db1ce2168f88cc	ENCSR096QCF
ENCSR270KFY	ENCFF261AJT	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	5677598	https://encode-public.s3.amazonaws.com/2021/01/28/429448c9-48e4-4dc8-b152-d39a67da981e/ENCFF261AJT.fastq.gz	54d4bf3feb24e43583f61efeea7323f8	ENCSR096QCF
ENCSR270KFY	ENCFF815FNU	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	5713762	https://encode-public.s3.amazonaws.com/2021/01/28/1310d6fb-0709-4663-8367-dc0eb5241686/ENCFF815FNU.fastq.gz	2abc9cd58548ae58412f552bbc8122b4	ENCSR096QCF
ENCSR270KFY	ENCFF999RXD	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	4801967	https://encode-public.s3.amazonaws.com/2021/01/28/cab8b444-dc3b-445c-b6bc-2c55c9a83126/ENCFF999RXD.fastq.gz	c3b59fb83e735dbfdef2490cb644681e	ENCSR096QCF
ENCSR270KFY	ENCFF464SDP	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	4804666	https://encode-public.s3.amazonaws.com/2021/01/28/236291be-9e7d-4c2d-80e4-01b7f4135255/ENCFF464SDP.fastq.gz	73c08e49404e31137c8d03733590df6c	ENCSR096QCF
ENCSR270KFY	ENCFF182EEB	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	4761252	https://encode-public.s3.amazonaws.com/2021/01/28/9d9e1b5d-e54c-4088-b863-37d0703941ff/ENCFF182EEB.fastq.gz	f6140f06c1911460d2c16888970992bc	ENCSR096QCF
ENCSR270KFY	ENCFF823DRC	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	4734165	https://encode-public.s3.amazonaws.com/2021/01/28/77594d4c-7b62-43da-96f2-990d39d861f7/ENCFF823DRC.fastq.gz	5e23248d252a9f5d8c0e0d7551931cba	ENCSR096QCF
ENCSR666JEF	ENCFF189IMW	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	6791950	https://encode-public.s3.amazonaws.com/2021/08/25/17e77659-8fb0-48fb-a248-43a31e4620e3/ENCFF189IMW.fastq.gz	ff5f54b683dcc081c4d76541bb53685a	ENCSR629GZZ
ENCSR666JEF	ENCFF517BBS	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	6692895	https://encode-public.s3.amazonaws.com/2021/08/25/f625af0b-0ec9-4702-9936-78926e304979/ENCFF517BBS.fastq.gz	7e1bc230ec0fe81922a347557bc90122	ENCSR629GZZ
ENCSR666JEF	ENCFF199ZII	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	6755735	https://encode-public.s3.amazonaws.com/2021/08/25/b8cd51bf-2e32-48a9-a6fc-c4b2a3cf6d3e/ENCFF199ZII.fastq.gz	8915705e16b71b5093b8f33763691787	ENCSR629GZZ
ENCSR666JEF	ENCFF723DDC	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	6701834	https://encode-public.s3.amazonaws.com/2021/08/25/c6787a53-0d9a-47de-95cf-48adbfbb8a45/ENCFF723DDC.fastq.gz	a25b93d52237d6b812aa79e43e2f0476	ENCSR629GZZ
ENCSR666JEF	ENCFF866DVC	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	5917627	https://encode-public.s3.amazonaws.com/2021/08/25/39b57862-1029-4c4a-872b-918bc4649480/ENCFF866DVC.fastq.gz	c3b7794d187f022558ba161f80121f1b	ENCSR629GZZ
ENCSR666JEF	ENCFF565JFU	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	5892187	https://encode-public.s3.amazonaws.com/2021/08/25/3cb0a911-d229-473a-ba21-a8b77434f376/ENCFF565JFU.fastq.gz	e7a63116b0dec8223d52d289df3ca4ce	ENCSR629GZZ
ENCSR666JEF	ENCFF995INH	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	5685769	https://encode-public.s3.amazonaws.com/2021/08/25/96426e0c-fe4d-421d-9c92-802191bc441d/ENCFF995INH.fastq.gz	501486387341530f0b52fc7e7a5d6045	ENCSR629GZZ
ENCSR666JEF	ENCFF577BQR	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	5778581	https://encode-public.s3.amazonaws.com/2021/08/25/2eaf0f26-23ab-47ac-a6a2-31182e7f4a8a/ENCFF577BQR.fastq.gz	936bc689a43d4c56900150c68ab71162	ENCSR629GZZ
ENCSR832TWW	ENCFF139XHN	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	2981903	https://encode-public.s3.amazonaws.com/2021/08/25/2466348b-5793-4a99-a2ae-f6d3b00abebf/ENCFF139XHN.fastq.gz	6d624ecbac47898216d1e76af22aa9e5	ENCSR745AVM
ENCSR832TWW	ENCFF254ZGE	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	2950245	https://encode-public.s3.amazonaws.com/2021/08/25/d1d094d8-220e-45b5-86bd-1fc66009bd41/ENCFF254ZGE.fastq.gz	17db18cbecec0b7aade587db8bf4a4c8	ENCSR745AVM
ENCSR832TWW	ENCFF761MNM	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	2990791	https://encode-public.s3.amazonaws.com/2021/08/25/6915e1b8-297a-48bc-b2dd-33af2a675641/ENCFF761MNM.fastq.gz	0e0ce8d055155b419508b441d961c2b0	ENCSR745AVM
ENCSR832TWW	ENCFF474DYK	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	2958066	https://encode-public.s3.amazonaws.com/2021/08/25/d50bec96-9d10-400c-9335-48542de880d7/ENCFF474DYK.fastq.gz	02880d4a163ff706099847923a51c6d4	ENCSR745AVM
ENCSR832TWW	ENCFF004ACO	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	2645254	https://encode-public.s3.amazonaws.com/2021/08/25/9c4b530c-8914-4147-9215-fd26b1c4134d/ENCFF004ACO.fastq.gz	b3977f91b3715c2cc7cb326992638fe7	ENCSR745AVM
ENCSR832TWW	ENCFF499FKH	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	2661070	https://encode-public.s3.amazonaws.com/2021/08/25/a431643d-d72e-4553-b8f3-28be9fa632d4/ENCFF499FKH.fastq.gz	e037f0878f34b91bc7e5f7115675a579	ENCSR745AVM
ENCSR832TWW	ENCFF876XTE	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	2605639	https://encode-public.s3.amazonaws.com/2021/08/25/8ecbd5cb-8cc7-4a2b-8356-7b9cc0fa643e/ENCFF876XTE.fastq.gz	89ff17d7d9ba6faa4674f90de6c56d8d	ENCSR745AVM
ENCSR832TWW	ENCFF750CMR	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	2625028	https://encode-public.s3.amazonaws.com/2021/08/25/fb5fef4e-b27c-41fd-92cf-00a65d4e679e/ENCFF750CMR.fastq.gz	27cdf7a4c5436b4b598697b6b4046126	ENCSR745AVM
ENCSR832TWW	ENCFF819GBL	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	6097154	https://encode-public.s3.amazonaws.com/2021/08/25/733a93d5-9afa-4944-a0e4-763c1c69a107/ENCFF819GBL.fastq.gz	43713e758c6d15df2e55715b102498b6	ENCSR745AVM
ENCSR832TWW	ENCFF554FQR	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	6217112	https://encode-public.s3.amazonaws.com/2021/08/25/edab1435-ef8f-474f-b270-e3b858a9968c/ENCFF554FQR.fastq.gz	05b719aa2b851b8c1e79a2ff983c77a4	ENCSR745AVM
ENCSR832TWW	ENCFF979NKQ	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	6144957	https://encode-public.s3.amazonaws.com/2021/08/25/705a4d75-0041-437b-8470-189a754cc83f/ENCFF979NKQ.fastq.gz	9a34fb9abf5f4983502d55b7dc69d438	ENCSR745AVM
ENCSR832TWW	ENCFF923REA	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	6053000	https://encode-public.s3.amazonaws.com/2021/08/25/09ea2dcd-d844-48eb-8ab6-c45bc6f1e90d/ENCFF923REA.fastq.gz	34982a62905857142da9d29a3a176487	ENCSR745AVM
ENCSR763VUL	ENCFF560PYO	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	6575761	https://encode-public.s3.amazonaws.com/2021/08/25/22e10ee3-f1cc-43f3-b109-61406f1f6171/ENCFF560PYO.fastq.gz	5f39e05a7f3b14b613a2fd4bebbb2d23	ENCSR427DIF
ENCSR763VUL	ENCFF413YTU	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	6456130	https://encode-public.s3.amazonaws.com/2021/08/25/5b424e39-837d-45bf-94b4-d27f05229476/ENCFF413YTU.fastq.gz	04fe6538a27454f384b217bf612959d9	ENCSR427DIF
ENCSR763VUL	ENCFF118JAZ	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	6560309	https://encode-public.s3.amazonaws.com/2021/08/25/2d467b00-38c2-4290-953e-58adfddd6f96/ENCFF118JAZ.fastq.gz	b0ca0e27be2ec25fb5ce41b749f13638	ENCSR427DIF
ENCSR763VUL	ENCFF179KQF	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	6970754	https://encode-public.s3.amazonaws.com/2021/08/25/018c8eb9-1f3a-4af6-9d45-2479717b882e/ENCFF179KQF.fastq.gz	4d22d3161991c64910a4b84bcebabbc7	ENCSR427DIF
ENCSR763VUL	ENCFF687WNV	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	6925554	https://encode-public.s3.amazonaws.com/2021/08/25/e47cb33a-8657-4f91-a7af-8c92fde6f3dd/ENCFF687WNV.fastq.gz	c23fc3e0b7ab302669688b2003ce87c0	ENCSR427DIF
ENCSR763VUL	ENCFF563OET	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	6992177	https://encode-public.s3.amazonaws.com/2021/08/25/1c26fc2e-bcbb-49a3-b3ef-7647bd767ea5/ENCFF563OET.fastq.gz	20665037db7fbb40b348ebc1efd85b7f	ENCSR427DIF
ENCSR763VUL	ENCFF447UFX	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	6904552	https://encode-public.s3.amazonaws.com/2021/08/25/e447e481-c2e5-414d-9ca9-03437a350231/ENCFF447UFX.fastq.gz	8b0f077cdae9a5a20adf2c8c15253d78	ENCSR427DIF
ENCSR763VUL	ENCFF292KHE	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	6501331	https://encode-public.s3.amazonaws.com/2021/08/25/99546cb6-df24-4b0a-b672-b35da54b45ee/ENCFF292KHE.fastq.gz	eddeb739db75d9a9050151e0202ca0db	ENCSR427DIF
ENCSR376EOW	ENCFF139ZDT	CTCF	heart right ventricle	right ventricle of heart,right ventricle,cardiac right ventricle	1	1_2	1	76	single-ended	5854894	https://encode-public.s3.amazonaws.com/2021/08/25/176be07b-bf61-4b9c-ab74-c3183371e19c/ENCFF139ZDT.fastq.gz	06b753f4795508e0175b91b05850461a	ENCSR898WPF
